Episode,Dataset,Qty fog nodes,Strategy,Random seed,P1,P2,P3,P4,P5,Simulation time,Avg task time,Total energy,Gateway idle energy,Gateway busy energy,Gateway total energy,Avg Gateway Busy Time,Avg Reward
130,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
131,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
132,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
133,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
134,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
135,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
136,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
137,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
138,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
139,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
140,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
141,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
142,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
143,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
144,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
145,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
146,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
147,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
148,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
149,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
150,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
151,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
152,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
153,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
154,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
155,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
156,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
157,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
158,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
159,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
160,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
161,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
162,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
163,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
164,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
165,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
166,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
167,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
168,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
169,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
170,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
171,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
172,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
173,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
174,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
175,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
176,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
177,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
178,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
179,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
180,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
181,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
182,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
183,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
184,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
185,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
186,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
187,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
188,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
189,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
190,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
191,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
192,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
193,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
194,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
195,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
196,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
197,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
198,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
199,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
200,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
201,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
202,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
203,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
204,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
205,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
206,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
207,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
208,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
209,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
210,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
211,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
212,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
213,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
214,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
215,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
216,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
217,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
218,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
219,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
220,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
221,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
222,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
223,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
224,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
225,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
226,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
227,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
228,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
229,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
230,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
231,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
232,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
233,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
234,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
235,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
236,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
237,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
238,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
239,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
240,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
241,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
242,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
243,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
244,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
245,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
246,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
247,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
248,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
249,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
250,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
251,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
252,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
253,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
254,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
255,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
256,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
257,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
258,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
259,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
260,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
261,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
262,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
263,1k,16,TP_RANDOM,3,251,90,7,0,0,2597.231801812324,20.35032147899809,1209931.2263131167,243360.6198298148,0.0,243360.6198298148,0.0,0.0383923493980137
